_id,Czas_Rejestracji,Liczba_Wolnych_Miejsc,Liczba_Poj_Wjezdzajacych,Liczba_Poj_Wyjezdzajacych,Nazwa
737,2025-01-14 09:21:26.813000,23,0,0,PR06 - ul. Kosmonautów-Boguszowska
738,2025-01-14 09:25:37.767000,136,0,0,PR08 - ul. Opolska-Głubczycka
739,2025-01-14 09:05:07.813000,34,0,0,PR05 - ul. Bardzka-Świeradowska
740,2025-01-14 09:26:25.370000,-294,0,0,PR15 - ul. Kamiennogórska
741,2025-01-14 08:27:26.373000,23,0,0,PR17 -  ul. Osobowicka
742,2025-01-14 10:01:52.507000,50,0,0,PR12 - Klecina - pętla MPK
743,2025-01-14 10:10:28.633000,-48,1,0,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
744,2025-01-14 08:36:51.610000,26,0,0,PR03B - Grabiszyn północ
745,2025-01-14 10:03:43.023000,110,0,0,PR01B - Psie Pole - Stacja PKP parking nr 3
746,2025-01-14 10:11:53.377000,24,0,1,PR03A - Grabiszyn południe
747,2025-01-14 07:54:39.007000,42,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
748,2025-01-14 10:11:39.947000,39,1,0,PR04 - ul. Snycerska-Majchra (Leśnica)
749,2025-01-14 09:50:44.063000,-10,0,0,PR11 - ul. Ślężna-Kamienna
750,2025-01-14 09:34:21.333000,3,0,0,PR09 - ul. Opolska-Karwińska
751,2025-01-14 10:01:48.733000,21,0,0,PR06 - ul. Kosmonautów-Boguszowska
752,2025-01-14 10:14:49.590000,131,1,0,PR08 - ul. Opolska-Głubczycka
753,2025-01-14 09:05:07.813000,34,0,0,PR05 - ul. Bardzka-Świeradowska
754,2025-01-14 09:26:25.370000,-294,0,0,PR15 - ul. Kamiennogórska
755,2025-01-14 09:58:01.300000,22,0,0,PR17 -  ul. Osobowicka
756,2025-01-14 10:29:16.820000,49,0,0,PR12 - Klecina - pętla MPK
757,2025-01-14 10:30:49.067000,-49,0,1,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
758,2025-01-14 10:25:41.350000,25,0,0,PR03B - Grabiszyn północ
759,2025-01-14 10:03:43.023000,110,0,0,PR01B - Psie Pole - Stacja PKP parking nr 3
760,2025-01-14 10:34:55.173000,20,1,0,PR03A - Grabiszyn południe
761,2025-01-14 07:54:39.007000,42,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
762,2025-01-14 10:32:34.510000,38,0,1,PR04 - ul. Snycerska-Majchra (Leśnica)
763,2025-01-14 09:50:44.063000,-10,0,0,PR11 - ul. Ślężna-Kamienna
764,2025-01-14 10:27:40.287000,2,0,0,PR09 - ul. Opolska-Karwińska
765,2025-01-14 10:28:41.537000,22,0,0,PR06 - ul. Kosmonautów-Boguszowska
766,2025-01-14 10:34:45.337000,130,0,3,PR08 - ul. Opolska-Głubczycka
767,2025-01-14 09:05:07.813000,34,0,0,PR05 - ul. Bardzka-Świeradowska
768,2025-01-14 09:26:25.370000,-294,0,0,PR15 - ul. Kamiennogórska
769,2025-01-14 09:58:01.300000,22,0,0,PR17 -  ul. Osobowicka
770,2025-01-14 11:20:07.913000,26,0,0,PR03B - Grabiszyn północ
771,2025-01-14 11:35:58.857000,109,0,0,PR01B - Psie Pole - Stacja PKP parking nr 3
772,2025-01-14 11:43:59.073000,18,1,0,PR03A - Grabiszyn południe
773,2025-01-14 10:50:55.173000,42,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
774,2025-01-14 11:41:46.437000,38,1,1,PR04 - ul. Snycerska-Majchra (Leśnica)
775,2025-01-14 11:43:39.140000,-13,1,0,PR11 - ul. Ślężna-Kamienna
776,2025-01-14 10:27:40.287000,2,0,0,PR09 - ul. Opolska-Karwińska
777,2025-01-14 11:18:04.640000,19,0,0,PR06 - ul. Kosmonautów-Boguszowska
778,2025-01-14 11:44:31.587000,129,1,4,PR08 - ul. Opolska-Głubczycka
779,2025-01-14 09:05:07.813000,34,0,0,PR05 - ul. Bardzka-Świeradowska
780,2025-01-14 09:26:25.370000,-294,0,0,PR15 - ul. Kamiennogórska
781,2025-01-14 09:58:01.300000,22,0,0,PR17 -  ul. Osobowicka
782,2025-01-14 12:47:59.500000,110,0,1,PR01B - Psie Pole - Stacja PKP parking nr 3
783,2025-01-14 12:47:44.230000,1694498843,0,1,PR10 - ul. Grabiszyńska (Oporów)
784,2025-01-14 09:58:01.300000,22,0,0,PR17 -  ul. Osobowicka
785,2025-01-14 12:49:22.650000,47,0,0,PR12 - Klecina - pętla MPK
786,2025-01-14 12:51:18.633000,-46,0,1,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
787,2025-01-14 11:53:01.870000,25,0,0,PR03B - Grabiszyn północ
788,2025-01-14 12:47:59.500000,110,0,0,PR01B - Psie Pole - Stacja PKP parking nr 3
789,2025-01-14 12:34:18.903000,15,0,0,PR03A - Grabiszyn południe
790,2025-01-14 12:44:55.057000,42,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
791,2025-01-14 12:34:15.173000,38,0,0,PR04 - ul. Snycerska-Majchra (Leśnica)
792,2025-01-14 12:51:27.237000,-13,1,0,PR11 - ul. Ślężna-Kamienna
793,2025-01-14 12:53:10.577000,1694498844,0,1,PR10 - ul. Grabiszyńska (Oporów)
794,2025-01-14 10:27:40.287000,2,0,0,PR09 - ul. Opolska-Karwińska
795,2025-01-14 12:50:05.757000,21,0,1,PR06 - ul. Kosmonautów-Boguszowska
796,2025-01-14 12:52:17.443000,125,0,1,PR08 - ul. Opolska-Głubczycka
797,2025-01-14 12:50:12.070000,32,1,0,PR05 - ul. Bardzka-Świeradowska
798,2025-01-14 12:37:35.520000,-294,0,0,PR15 - ul. Kamiennogórska
799,2025-01-14 09:58:01.300000,22,0,0,PR17 -  ul. Osobowicka
800,2025-01-14 13:03:39,47,0,0,PR12 - Klecina - pętla MPK
801,2025-01-14 13:13:54.667000,-44,0,1,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
802,2025-01-14 13:05:37.233000,26,0,0,PR03B - Grabiszyn północ
803,2025-01-14 13:12:21.347000,110,0,1,PR01B - Psie Pole - Stacja PKP parking nr 3
804,2025-01-14 13:09:38.113000,15,0,0,PR03A - Grabiszyn południe
805,2025-01-14 12:44:55.057000,42,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
806,2025-01-14 12:34:15.173000,38,0,0,PR04 - ul. Snycerska-Majchra (Leśnica)
807,2025-01-14 13:14:56.123000,-7,0,2,PR11 - ul. Ślężna-Kamienna
808,2025-01-14 13:12:19.240000,1694498843,1,0,PR10 - ul. Grabiszyńska (Oporów)
809,2025-01-14 13:05:21.233000,1,0,0,PR09 - ul. Opolska-Karwińska
810,2025-01-14 13:11:44.820000,22,0,1,PR06 - ul. Kosmonautów-Boguszowska
811,2025-01-14 13:00:22.150000,127,0,0,PR08 - ul. Opolska-Głubczycka
812,2025-01-14 12:50:12.070000,32,0,0,PR05 - ul. Bardzka-Świeradowska
814,2025-01-14 09:58:01.300000,22,0,0,PR17 -  ul. Osobowicka
815,2025-01-14 13:44:32.933000,46,0,0,PR12 - Klecina - pętla MPK
816,2025-01-14 13:56:10.067000,-44,0,1,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
817,2025-01-14 13:47:55.353000,26,0,0,PR03B - Grabiszyn północ
818,2025-01-14 13:59:00.230000,107,1,2,PR01B - Psie Pole - Stacja PKP parking nr 3
819,2025-01-14 13:54:01.307000,16,0,0,PR03A - Grabiszyn południe
820,2025-01-14 13:54:37.850000,41,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
821,2025-01-14 13:48:39.320000,37,0,0,PR04 - ul. Snycerska-Majchra (Leśnica)
822,2025-01-14 13:57:46.373000,-9,0,1,PR11 - ul. Ślężna-Kamienna
823,2025-01-14 13:56:07.930000,1694498842,0,1,PR10 - ul. Grabiszyńska (Oporów)
824,2025-01-14 13:33:36.367000,-1,0,0,PR09 - ul. Opolska-Karwińska
825,2025-01-14 13:51:18.177000,26,0,0,PR06 - ul. Kosmonautów-Boguszowska
826,2025-01-14 13:59:27.507000,129,1,0,PR08 - ul. Opolska-Głubczycka
827,2025-01-14 13:59:02.940000,33,0,1,PR05 - ul. Bardzka-Świeradowska
828,2025-01-14 12:37:35.520000,-294,0,0,PR15 - ul. Kamiennogórska
829,2025-01-14 09:58:01.300000,22,0,0,PR17 -  ul. Osobowicka
830,2025-01-14 12:40:35.287000,45,1,0,PR12 - Klecina - pętla MPK
831,2025-01-14 12:43:43.613000,-47,1,0,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
832,2025-01-14 11:53:01.870000,25,0,0,PR03B - Grabiszyn północ
833,2025-01-14 12:37:48.623000,109,0,0,PR01B - Psie Pole - Stacja PKP parking nr 3
834,2025-01-14 12:34:18.903000,15,0,0,PR03A - Grabiszyn południe
835,2025-01-14 12:44:55.057000,42,1,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
836,2025-01-14 12:34:15.173000,38,0,0,PR04 - ul. Snycerska-Majchra (Leśnica)
837,2025-01-14 12:20:50.847000,-12,0,0,PR11 - ul. Ślężna-Kamienna
838,2025-01-14 12:44:34.580000,1694498842,0,139,PR10 - ul. Grabiszyńska (Oporów)
839,2025-01-14 12:30:34.290000,20,0,0,PR06 - ul. Kosmonautów-Boguszowska
840,2025-01-14 12:43:35.277000,123,1,0,PR08 - ul. Opolska-Głubczycka
841,2025-01-14 12:29:13.950000,33,0,0,PR05 - ul. Bardzka-Świeradowska
842,2025-01-14 12:37:35.520000,-294,0,0,PR15 - ul. Kamiennogórska
843,2025-01-14 09:58:01.300000,22,0,0,PR17 -  ul. Osobowicka
844,2025-01-14 13:44:32.933000,46,0,1,PR12 - Klecina - pętla MPK
845,2025-01-14 13:43:22.813000,-44,1,0,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
846,2025-01-14 13:38:57.330000,108,0,0,PR01B - Psie Pole - Stacja PKP parking nr 3
847,2025-01-14 13:41:46.943000,15,1,0,PR03A - Grabiszyn południe
848,2025-01-14 12:44:55.057000,42,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
849,2025-01-14 13:18:21.463000,39,0,0,PR04 - ul. Snycerska-Majchra (Leśnica)
850,2025-01-14 13:34:41.563000,-10,0,0,PR11 - ul. Ślężna-Kamienna
851,2025-01-14 13:44:43.237000,1694498842,3,0,PR10 - ul. Grabiszyńska (Oporów)
852,2025-01-14 13:33:36.367000,-1,0,0,PR09 - ul. Opolska-Karwińska
853,2025-01-14 13:36:39.753000,24,0,0,PR06 - ul. Kosmonautów-Boguszowska
854,2025-01-14 13:32:24.703000,130,0,0,PR08 - ul. Opolska-Głubczycka
855,2025-01-14 12:50:12.070000,32,0,0,PR05 - ul. Bardzka-Świeradowska
856,2025-01-14 12:37:35.520000,-294,0,0,PR15 - ul. Kamiennogórska
857,2025-01-14 09:58:01.300000,22,0,0,PR17 -  ul. Osobowicka
858,2025-01-14 13:44:32.933000,46,0,0,PR12 - Klecina - pętla MPK
859,2025-01-14 14:03:33.280000,-40,0,3,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
860,2025-01-14 13:47:55.353000,26,0,0,PR03B - Grabiszyn północ
861,2025-01-14 14:02:08.453000,105,2,1,PR01B - Psie Pole - Stacja PKP parking nr 3
862,2025-01-14 13:54:01.307000,16,0,0,PR03A - Grabiszyn południe
863,2025-01-14 13:54:37.850000,41,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
864,2025-01-14 13:48:39.320000,37,0,0,PR04 - ul. Snycerska-Majchra (Leśnica)
865,2025-01-14 14:04:34.663000,-3,0,6,PR11 - ul. Ślężna-Kamienna
866,2025-01-14 14:03:22.270000,1694498843,1,1,PR10 - ul. Grabiszyńska (Oporów)
867,2025-01-14 13:33:36.367000,-1,0,0,PR09 - ul. Opolska-Karwińska
868,2025-01-14 13:51:18.177000,26,0,0,PR06 - ul. Kosmonautów-Boguszowska
869,2025-01-14 14:04:51.390000,127,1,0,PR08 - ul. Opolska-Głubczycka
870,2025-01-14 13:59:02.940000,33,0,0,PR05 - ul. Bardzka-Świeradowska
871,2025-01-14 12:37:35.520000,-294,0,0,PR15 - ul. Kamiennogórska
872,2025-01-14 09:58:01.300000,22,0,0,PR17 -  ul. Osobowicka
873,2025-01-14 14:09:42.867000,129,0,1,PR08 - ul. Opolska-Głubczycka
874,2025-01-14 13:59:02.940000,33,0,0,PR05 - ul. Bardzka-Świeradowska
875,2025-01-14 12:37:35.520000,-294,0,0,PR15 - ul. Kamiennogórska
876,2025-01-14 14:09:05.013000,21,1,0,PR17 -  ul. Osobowicka
877,2025-01-14 14:39:26.467000,44,1,0,PR12 - Klecina - pętla MPK
878,2025-01-14 14:39:25.433000,-13,0,8,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
879,2025-01-14 13:47:55.353000,26,0,0,PR03B - Grabiszyn północ
880,2025-01-14 14:38:17.457000,107,1,0,PR01B - Psie Pole - Stacja PKP parking nr 3
881,2025-01-14 14:39:25.350000,19,0,3,PR03A - Grabiszyn południe
882,2025-01-14 14:32:12.203000,42,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
883,2025-01-14 14:19:21.963000,40,0,0,PR04 - ul. Snycerska-Majchra (Leśnica)
884,2025-01-14 14:23:28.617000,1,0,0,PR11 - ul. Ślężna-Kamienna
885,2025-01-14 14:37:48.277000,1694498846,0,1,PR10 - ul. Grabiszyńska (Oporów)
886,2025-01-14 14:22:46.370000,0,0,0,PR09 - ul. Opolska-Karwińska
887,2025-01-14 14:39:43.913000,130,1,0,PR08 - ul. Opolska-Głubczycka
888,2025-01-14 13:59:02.940000,33,0,0,PR05 - ul. Bardzka-Świeradowska
889,2025-01-14 12:37:35.520000,-294,0,0,PR15 - ul. Kamiennogórska
890,2025-01-14 14:14:28.290000,22,0,0,PR17 -  ul. Osobowicka
891,2025-01-14 11:58:08.697000,47,0,0,PR12 - Klecina - pętla MPK
892,2025-01-14 12:08:11.763000,-50,1,0,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
893,2025-01-14 11:53:01.870000,25,0,0,PR03B - Grabiszyn północ
894,2025-01-14 12:05:42.747000,17,1,0,PR03A - Grabiszyn południe
949,2025-01-14 13:47:55.353000,26,0,0,PR03B - Grabiszyn północ
895,2025-01-14 12:09:38.237000,41,1,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
896,2025-01-14 11:58:26.290000,38,0,0,PR04 - ul. Snycerska-Majchra (Leśnica)
897,2025-01-14 12:05:44.773000,-11,0,1,PR11 - ul. Ślężna-Kamienna
898,2025-01-14 10:27:40.287000,2,0,0,PR09 - ul. Opolska-Karwińska
899,2025-01-14 11:18:04.640000,19,0,0,PR06 - ul. Kosmonautów-Boguszowska
900,2025-01-14 12:09:20.027000,126,0,1,PR08 - ul. Opolska-Głubczycka
901,2025-01-14 09:05:07.813000,34,0,0,PR05 - ul. Bardzka-Świeradowska
902,2025-01-14 09:26:25.370000,-294,0,0,PR15 - ul. Kamiennogórska
903,2025-01-14 09:58:01.300000,22,0,0,PR17 -  ul. Osobowicka
904,2025-01-14 12:15:04.963000,47,0,1,PR12 - Klecina - pętla MPK
905,2025-01-14 12:19:50.103000,-48,0,1,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
906,2025-01-14 11:53:01.870000,25,0,0,PR03B - Grabiszyn północ
907,2025-01-14 12:15:39.820000,108,0,1,PR01B - Psie Pole - Stacja PKP parking nr 3
908,2025-01-14 12:15:03.197000,17,0,1,PR03A - Grabiszyn południe
909,2025-01-14 12:18:05.263000,41,0,1,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
910,2025-01-14 12:16:13.083000,-13,1,0,PR11 - ul. Ślężna-Kamienna
911,2025-01-14 10:27:40.287000,2,0,0,PR09 - ul. Opolska-Karwińska
912,2025-01-14 12:16:03.843000,20,0,1,PR06 - ul. Kosmonautów-Boguszowska
913,2025-01-14 12:15:38.677000,124,1,0,PR08 - ul. Opolska-Głubczycka
914,2025-01-14 09:05:07.813000,34,0,0,PR05 - ul. Bardzka-Świeradowska
915,2025-01-14 09:26:25.370000,-294,0,0,PR15 - ul. Kamiennogórska
916,2025-01-14 09:58:01.300000,22,0,0,PR17 -  ul. Osobowicka
917,2025-01-14 12:34:50.670000,44,1,0,PR12 - Klecina - pętla MPK
918,2025-01-14 12:34:18.903000,15,1,0,PR03A - Grabiszyn południe
919,2025-01-14 12:55:43.780000,48,0,1,PR12 - Klecina - pętla MPK
920,2025-01-14 12:51:18.633000,-46,0,0,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
921,2025-01-14 11:53:01.870000,25,0,0,PR03B - Grabiszyn północ
922,2025-01-14 12:47:59.500000,110,0,0,PR01B - Psie Pole - Stacja PKP parking nr 3
923,2025-01-14 12:34:18.903000,15,0,0,PR03A - Grabiszyn południe
924,2025-01-14 12:44:55.057000,42,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
925,2025-01-14 12:34:15.173000,38,0,0,PR04 - ul. Snycerska-Majchra (Leśnica)
926,2025-01-14 12:51:27.237000,-13,0,0,PR11 - ul. Ślężna-Kamienna
927,2025-01-14 12:53:10.577000,1694498844,0,0,PR10 - ul. Grabiszyńska (Oporów)
928,2025-01-14 10:27:40.287000,2,0,0,PR09 - ul. Opolska-Karwińska
929,2025-01-14 12:50:05.757000,21,0,0,PR06 - ul. Kosmonautów-Boguszowska
930,2025-01-14 12:58:46.550000,128,0,2,PR08 - ul. Opolska-Głubczycka
931,2025-01-14 12:50:12.070000,32,0,0,PR05 - ul. Bardzka-Świeradowska
932,2025-01-14 12:37:35.520000,-294,0,0,PR15 - ul. Kamiennogórska
933,2025-01-14 09:58:01.300000,22,0,0,PR17 -  ul. Osobowicka
934,2025-01-14 13:25:54.073000,43,1,0,PR12 - Klecina - pętla MPK
935,2025-01-14 13:29:35.837000,-44,2,1,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
936,2025-01-14 13:16:23.340000,25,0,0,PR03B - Grabiszyn północ
937,2025-01-14 13:23:16.077000,110,0,0,PR01B - Psie Pole - Stacja PKP parking nr 3
938,2025-01-14 13:20:55.560000,16,0,0,PR03A - Grabiszyn południe
939,2025-01-14 12:44:55.057000,42,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
940,2025-01-14 13:18:21.463000,39,0,0,PR04 - ul. Snycerska-Majchra (Leśnica)
941,2025-01-14 13:28:34.783000,-9,1,0,PR11 - ul. Ślężna-Kamienna
942,2025-01-14 13:24:36.437000,0,0,0,PR09 - ul. Opolska-Karwińska
943,2025-01-14 13:19:02.480000,23,0,0,PR06 - ul. Kosmonautów-Boguszowska
944,2025-01-14 13:27:08.940000,130,0,1,PR08 - ul. Opolska-Głubczycka
945,2025-01-14 12:50:12.070000,32,0,0,PR05 - ul. Bardzka-Świeradowska
946,2025-01-14 12:37:35.520000,-294,0,0,PR15 - ul. Kamiennogórska
947,2025-01-14 14:33:09.397000,45,1,0,PR12 - Klecina - pętla MPK
948,2025-01-14 14:34:53.807000,-22,1,9,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
950,2025-01-14 14:33:27.010000,109,1,0,PR01B - Psie Pole - Stacja PKP parking nr 3
951,2025-01-14 14:32:12.203000,42,0,1,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
952,2025-01-14 14:19:21.963000,40,0,0,PR04 - ul. Snycerska-Majchra (Leśnica)
953,2025-01-14 14:23:28.617000,1,0,0,PR11 - ul. Ślężna-Kamienna
954,2025-01-14 14:24:11.810000,1694498844,0,0,PR10 - ul. Grabiszyńska (Oporów)
955,2025-01-14 14:22:46.370000,0,0,0,PR09 - ul. Opolska-Karwińska
956,2025-01-14 14:30:25.253000,24,1,0,PR06 - ul. Kosmonautów-Boguszowska
957,2025-01-14 14:26:26.897000,131,0,0,PR08 - ul. Opolska-Głubczycka
958,2025-01-14 13:59:02.940000,33,0,0,PR05 - ul. Bardzka-Świeradowska
959,2025-01-14 12:37:35.520000,-294,0,0,PR15 - ul. Kamiennogórska
960,2025-01-14 14:14:28.290000,22,0,0,PR17 -  ul. Osobowicka
961,2025-01-14 14:53:44.723000,44,0,0,PR12 - Klecina - pętla MPK
962,2025-01-14 14:58:01.517000,1,0,3,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
963,2025-01-14 14:40:54.647000,27,0,0,PR03B - Grabiszyn północ
964,2025-01-14 14:58:03.033000,108,1,0,PR01B - Psie Pole - Stacja PKP parking nr 3
965,2025-01-14 14:59:47.610000,21,1,0,PR03A - Grabiszyn południe
966,2025-01-14 14:51:06.267000,41,0,0,PR04 - ul. Snycerska-Majchra (Leśnica)
967,2025-01-14 14:54:55.793000,3,0,0,PR11 - ul. Ślężna-Kamienna
968,2025-01-14 14:59:15.777000,1694498848,1,0,PR10 - ul. Grabiszyńska (Oporów)
969,2025-01-14 14:22:46.370000,0,0,0,PR09 - ul. Opolska-Karwińska
970,2025-01-14 14:59:34.177000,26,0,1,PR06 - ul. Kosmonautów-Boguszowska
971,2025-01-14 14:50:33.210000,131,0,0,PR08 - ul. Opolska-Głubczycka
972,2025-01-14 13:59:02.940000,33,0,0,PR05 - ul. Bardzka-Świeradowska
973,2025-01-14 14:59:10.870000,-293,0,1,PR15 - ul. Kamiennogórska
974,2025-01-14 14:57:41.877000,21,0,1,PR17 -  ul. Osobowicka
975,2025-01-14 11:58:08.697000,47,0,1,PR12 - Klecina - pętla MPK
976,2025-01-14 11:53:32.540000,-49,0,0,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
977,2025-01-14 11:53:01.870000,25,0,0,PR03B - Grabiszyn północ
978,2025-01-14 11:59:59.080000,109,1,0,PR01B - Psie Pole - Stacja PKP parking nr 3
979,2025-01-14 11:57:11.193000,18,0,1,PR03A - Grabiszyn południe
980,2025-01-14 11:51:27.547000,42,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
981,2025-01-14 11:58:26.290000,38,1,0,PR04 - ul. Snycerska-Majchra (Leśnica)
982,2025-01-14 11:52:04.557000,-12,0,0,PR11 - ul. Ślężna-Kamienna
983,2025-01-14 10:27:40.287000,2,0,0,PR09 - ul. Opolska-Karwińska
984,2025-01-14 11:18:04.640000,19,0,0,PR06 - ul. Kosmonautów-Boguszowska
985,2025-01-14 11:55:14.790000,128,1,0,PR08 - ul. Opolska-Głubczycka
986,2025-01-14 09:05:07.813000,34,0,0,PR05 - ul. Bardzka-Świeradowska
987,2025-01-14 09:26:25.370000,-294,0,0,PR15 - ul. Kamiennogórska
988,2025-01-14 09:58:01.300000,22,0,0,PR17 -  ul. Osobowicka
989,2025-01-14 13:03:39,47,1,0,PR12 - Klecina - pętla MPK
990,2025-01-14 13:03:40.477000,-48,1,0,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
991,2025-01-14 11:53:01.870000,25,0,0,PR03B - Grabiszyn północ
992,2025-01-14 12:34:18.903000,15,0,0,PR03A - Grabiszyn południe
993,2025-01-14 12:44:55.057000,42,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
994,2025-01-14 12:34:15.173000,38,0,0,PR04 - ul. Snycerska-Majchra (Leśnica)
995,2025-01-14 13:03:30.120000,-12,1,1,PR11 - ul. Ślężna-Kamienna
996,2025-01-14 13:04:32.320000,1694498844,2,1,PR10 - ul. Grabiszyńska (Oporów)
997,2025-01-14 10:27:40.287000,2,0,0,PR09 - ul. Opolska-Karwińska
998,2025-01-14 12:50:05.757000,21,0,0,PR06 - ul. Kosmonautów-Boguszowska
999,2025-01-14 13:00:22.150000,127,1,0,PR08 - ul. Opolska-Głubczycka
1000,2025-01-14 12:50:12.070000,32,0,0,PR05 - ul. Bardzka-Świeradowska
1001,2025-01-14 12:37:35.520000,-294,0,0,PR15 - ul. Kamiennogórska
1002,2025-01-14 13:23:31.367000,43,2,0,PR12 - Klecina - pętla MPK
1003,2025-01-14 13:15:18.130000,-43,0,0,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1004,2025-01-14 13:16:23.340000,25,0,0,PR03B - Grabiszyn północ
1005,2025-01-14 13:23:16.077000,110,0,2,PR01B - Psie Pole - Stacja PKP parking nr 3
1006,2025-01-14 13:20:55.560000,16,0,1,PR03A - Grabiszyn południe
1007,2025-01-14 12:44:55.057000,42,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1008,2025-01-14 13:18:21.463000,39,0,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1009,2025-01-14 13:14:56.123000,-7,0,0,PR11 - ul. Ślężna-Kamienna
1010,2025-01-14 13:24:36.437000,0,1,0,PR09 - ul. Opolska-Karwińska
1011,2025-01-14 13:19:02.480000,23,0,0,PR06 - ul. Kosmonautów-Boguszowska
1012,2025-01-14 13:19:52.217000,129,0,0,PR08 - ul. Opolska-Głubczycka
1013,2025-01-14 12:50:12.070000,32,0,0,PR05 - ul. Bardzka-Świeradowska
1014,2025-01-14 12:37:35.520000,-294,0,0,PR15 - ul. Kamiennogórska
1015,2025-01-14 09:58:01.300000,22,0,0,PR17 -  ul. Osobowicka
1016,2025-01-14 14:23:29.967000,46,0,1,PR12 - Klecina - pętla MPK
1017,2025-01-14 14:24:03.090000,-34,1,1,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1018,2025-01-14 13:47:55.353000,26,0,0,PR03B - Grabiszyn północ
1019,2025-01-14 14:08:26.510000,110,0,0,PR01B - Psie Pole - Stacja PKP parking nr 3
1020,2025-01-14 14:23:15.477000,15,0,1,PR03A - Grabiszyn południe
1021,2025-01-14 14:14:46.697000,42,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1022,2025-01-14 14:19:21.963000,40,0,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1023,2025-01-14 14:23:28.617000,1,1,0,PR11 - ul. Ślężna-Kamienna
1024,2025-01-14 14:24:11.810000,1694498844,0,1,PR10 - ul. Grabiszyńska (Oporów)
1025,2025-01-14 14:22:46.370000,0,0,1,PR09 - ul. Opolska-Karwińska
1026,2025-01-14 14:24:47.817000,25,1,0,PR06 - ul. Kosmonautów-Boguszowska
1027,2025-01-14 14:18:16.143000,131,0,0,PR08 - ul. Opolska-Głubczycka
1028,2025-01-14 13:59:02.940000,33,0,0,PR05 - ul. Bardzka-Świeradowska
1029,2025-01-14 12:37:35.520000,-294,0,0,PR15 - ul. Kamiennogórska
1030,2025-01-14 14:14:28.290000,22,0,0,PR17 -  ul. Osobowicka
1031,2025-01-14 14:29:12.507000,15,0,0,PR03A - Grabiszyn południe
1032,2025-01-14 14:43:06.587000,45,0,1,PR12 - Klecina - pętla MPK
1033,2025-01-14 14:43:47.940000,-6,0,6,PR07 - ul. Kosmonautów-Fieldorfa (Szpital)
1034,2025-01-14 14:40:54.647000,27,0,1,PR03B - Grabiszyn północ
1035,2025-01-14 14:42:15.803000,106,1,0,PR01B - Psie Pole - Stacja PKP parking nr 3
1036,2025-01-14 14:40:41.690000,20,0,1,PR03A - Grabiszyn południe
1037,2025-01-14 14:32:12.203000,42,0,0,PR02 - ul. Bystrzycka-Idzikowskiego (Kuźniki)
1038,2025-01-14 14:19:21.963000,40,0,0,PR04 - ul. Snycerska-Majchra (Leśnica)
1039,2025-01-14 14:40:44.407000,2,0,1,PR11 - ul. Ślężna-Kamienna
1040,2025-01-14 14:44:15.677000,1694498848,0,1,PR10 - ul. Grabiszyńska (Oporów)
1041,2025-01-14 14:22:46.370000,0,0,0,PR09 - ul. Opolska-Karwińska
